path,aggregate_fair_value_to_market,aggregate_market_to_fair_value,revenue_cagr_10y,fcf_margin10,capex_to_revenue5,avg_overcapacity_5y,terminal_enterprise_adoption,terminal_token_volume_index,terminal_compute_utilization,price_target_ratio_5y_vs_market0,price_target_ratio_10y_vs_market0,prob_rapid_dotcom_style_burst,prob_gradual_valuation_deflation,prob_japan_style_prolonged_stagnation,prob_productivity_led_expansion
212,0.40212023275876396,2.4868184153268165,0.1161010968690146,0.11163673037917275,0.2029298448619858,0.0,0.5752615321286183,8388.912668843937,1.0,2.865428327586314,4.345598133793794,0.7472409939027049,0.1662312601200878,0.041783641487934044,0.04474410448927313
213,0.8385694530490777,1.1925070682743728,0.17474861771678007,0.09347843237112052,0.2100897180524255,0.0,0.5558297698656686,3400.143247639277,1.0,3.3074693695025603,5.493342877772483,0.24368352489799075,0.3706896621744798,0.1566222453186841,0.2290045676088454
214,0.44018354399927245,2.271779610192908,0.18771163863704388,0.06656770315156531,0.22322119881937036,0.0,0.5889523317065403,43795.00014413984,1.0,2.581999179680241,4.428669487023204,0.6603846267574335,0.20285521784738844,0.057473967449584086,0.079286187945594
215,0.14505820625954988,6.8937844041082315,0.012643540843082501,0.11618664219742483,0.226970762893368,0.0,0.5343183478862087,58844.652996383295,1.0,0.42523787434605004,0.3022424387669794,0.998863181997526,0.0009852478195520003,8.439150256021809e-05,6.71786803617905e-05
216,-0.003122099097810266,10.0,0.04375670709113755,0.004819790147746839,0.2867513727152558,0.0,0.7619379969051554,43623.91252548001,1.0,1.9052429539537317,1.5061788385869883,0.9988172405294825,0.0009764479207412986,0.00010265415010232086,0.00010365739967394208
217,0.026136550398966132,38.26059616649167,0.10041212327491311,-0.019431491214786815,0.2314172235180009,0.43728712395940283,0.5546754593191096,1881.7195939767073,0.654724414593215,4.114101163935819,2.7456352152969705,0.999312519464144,0.0005429321117973677,8.912166758558211e-05,5.5426756473036556e-05
218,0.1902180476124379,5.257124718457116,0.04446242619509988,0.09975460608696238,0.2216297263617886,0.0,0.5810970841255901,1256.5711587605656,1.0,0.9032528685280418,0.9647382666947396,0.9962489974425728,0.0031301938669627363,0.0003353449787694353,0.0002854637116952271
219,0.8957420452125638,1.1163928335670514,0.14160152016595107,0.07016231222675183,0.2124386028705969,0.0,0.6071216904017614,3507.9883449447243,1.0,1.1434581723864874,2.4117589105819,0.2106582597332671,0.35917671739339674,0.1666450766781132,0.2635199461952229
220,0.2703073907141129,3.6994918909103633,0.06266538637047003,0.09603763499599335,0.2283251691411424,0.0,0.7282826321193945,855.9745096708236,0.9818376086459384,1.2675811714852714,1.3633341881598495,0.9520961662381068,0.031165502978176992,0.007293939334898666,0.009444391448817748
221,0.08744679137349501,11.435525355400273,0.24690410036847665,-0.026064151262827972,0.2823407345924188,0.0,0.45523910998907846,89474.6052940701,1.0,3.4269832148008312,7.713617421819308,0.9989495082409602,0.0008703419407789893,8.539121364571205e-05,9.475860461487515e-05
222,0.1378490749577823,7.254310558893922,0.008985893978143755,0.13704395581083176,0.22848903962335432,0.0,0.46688271717722774,61792.82503145295,1.0,1.2779745430169285,1.1712506261047477,0.9988585966410878,0.0009654783075843839,9.33206555271276e-05,8.260439580072116e-05
223,0.1905250049159607,5.2486548967212645,0.02712192585511941,0.12442789198784429,0.21568893723235683,0.0,0.5961740194522075,22229.554489504495,1.0,1.0149981244829924,1.0507667079158598,0.9962692773742011,0.002972839960310246,0.0003797110126933448,0.00037817165279540845
224,0.17819294309294847,5.611894515252397,0.09228743823556718,0.07615500092166747,0.21752514590778552,0.0,0.4911631497740874,80881.80006615998,1.0,0.6185529299525596,0.4200052659929098,0.9979269595300798,0.0017809183489623987,0.00016530741123730924,0.00012681470972055988
225,0.4060555882726487,2.4627169995467306,0.14451768650623387,0.10972710427852739,0.20530906393265022,0.0,0.6161879245838608,5251.3303038558115,1.0,1.3501922042565953,1.7396308433393968,0.7238434339306395,0.15162651223263712,0.052717982583993774,0.07181207125272947
226,-0.0547208350996585,10.0,0.01619309800288682,-0.09916349806844686,0.29913697637167624,0.18279517806525533,0.4835974605359816,2025.3400570430147,0.729335149080752,1.6651141108415661,0.5055670638195381,0.9991391967601329,0.00071650720989728,8.877424291822414e-05,5.55217870515378e-05
227,0.23566919026529445,4.2432360329930825,0.012038006507387733,0.1706325425850124,0.20451419990488895,0.052295333644607256,0.5090539325207377,73.72343846934902,0.7886504942722219,0.47744957447212827,0.579034640104906,0.9821533704164319,0.011880929641802675,0.0027171211351806404,0.0032485788065847233
228,0.46907666577603674,2.131847676425362,0.18380347553697862,0.06035033167936066,0.2460070825692254,0.0,0.5016338999285783,4547.361472473216,1.0,3.848126165310022,7.147760682476224,0.6035496407794956,0.20403744663659137,0.07420121924913627,0.11821169333477663
229,0.569083536500297,1.7572112631296937,0.14882474535649703,0.07687632067366748,0.21885989154781715,0.0,0.5940065738318591,3117.1387577981513,1.0,1.3497544627722369,2.422427187818757,0.46249672118237983,0.28870012248224075,0.11116840598548076,0.13763475034989872
230,1.145245096494692,0.8731755351415598,0.20444481991409158,0.06670434413690861,0.2235169594273137,0.0,0.589041614200144,112805.8055488774,1.0,3.4154808869066824,5.888868793166188,0.19828070309123594,0.42862951013584716,0.16044319068307172,0.21264659608984532
231,-0.25710571940026156,10.0,0.02387156493751985,-0.2894449091798865,0.30521528876787835,1.4538441241036204,0.4899089486449469,3278.321570273919,0.3944217673360879,1.4961967358647787,0.543249408364765,0.999742305533241,0.00019808348343869058,5.481602353219112e-05,4.794959788091798e-06
232,0.5210788164133219,1.9190954775002709,0.12925349202530856,0.08963190820215726,0.2262983048991986,0.0,0.5298322207821825,1616.161307894516,1.0,3.6214332371414444,5.36907864593511,0.5393630834793242,0.26727157239779775,0.09142813626474187,0.10193720785813622
233,0.971113114660717,1.0297461592302513,0.2258378233898939,0.04178734250891778,0.24234407726182688,0.0,0.713087876221596,97968.49629313305,1.0,5.504960924711047,13.46843381833685,0.19128777905527303,0.4146049478981939,0.1551890909627627,0.23891818208377041
234,0.5295591736757976,1.8883630946448522,0.13600374862326992,0.08793475480343932,0.21220805843834747,0.0,0.6175907474235556,107962.36805799617,1.0,2.1182377163737582,2.250105547524678,0.5176233967758885,0.28431183640060764,0.08510483359172868,0.11295993323177524
235,0.5280918929673447,1.8936098306319509,0.15271787337546616,0.09665227006521178,0.20994457679298373,0.0,0.5026534798534308,11681.818817949936,1.0,3.3824601933390506,4.5196294652757665,0.5256024566487035,0.2706497879675216,0.09463282271943484,0.10911493266434005
236,0.16583017499746053,6.030265601633199,0.03429546622494262,0.10602529328156325,0.23871070777977274,0.0,0.5065809113843036,209704.2400751698,1.0,1.6069417023570127,1.6912486740808759,0.9989090754932138,0.0008737496835032002,0.00010345212242275071,0.00011372270086010042
237,0.08273057905502941,12.087428994481423,0.22163702976839383,-0.002707801447658482,0.277696074750933,0.0,0.625392181422462,1223489.5180407562,1.0,2.2685790873125615,4.176808215805218,0.9988990079814271,0.000892252057818733,0.00010346557393014865,0.00010527438682404505
238,0.17209472328869918,5.810753408879599,0.043340488160335644,0.11357624264847231,0.22304274227502116,0.0,0.6501603253093757,47348.72993259607,1.0,0.6735881236352923,0.6370080838030154,0.9984166270317582,0.0013553801934853634,0.00012347611960615096,0.00010451665515047447
239,0.2038153812859678,4.9064010463318635,0.012875248854195442,0.16839330261483185,0.18320448843671192,0.0,0.4662209797027903,54986.62290364651,1.0,0.37373398256869883,0.31500387841574434,0.9937834264699544,0.0047313012975332205,0.0007093455738269425,0.0007759266586852058
240,0.30956139658328036,3.230376949572177,0.1262982187380024,0.09183432365326184,0.213573419315018,0.0,0.5377849593671562,53237.13697776239,1.0,3.08879412064084,5.026920276193405,0.9119196519441165,0.06052680145395739,0.01352402542543574,0.014029521176490423
241,0.4590161791529811,2.178572445627716,0.12195622060426992,0.08487967922796831,0.21597920880060784,0.0,0.6542390482309275,337025.4972830209,1.0,1.48075090841198,2.397879787476131,0.6311211901962828,0.22215533714485633,0.06358442002550851,0.08313905263335232
242,0.8847233042181039,1.1302968908270985,0.21542338358329194,0.03982269601410088,0.25060914189555683,0.0,0.49213016526207237,7757.270086385769,1.0,3.0452446034707976,5.689403518172504,0.2506762369372377,0.4152175480068077,0.16526546333248632,0.1688407517234683
243,1.0181892656515046,0.9821356733319458,0.28644913187192134,0.03470871611332487,0.26041652109189617,0.0843099624792016,0.437756637635409,2612.115468158837,0.769541959049376,5.125098465247692,13.04629904296812,0.23088343487001203,0.420160988356793,0.18343851943184084,0.16551705734135413
244,-0.3504189587072734,10.0,0.11770711475018847,-0.08045108625059984,0.33594073062923724,0.08080833024259357,0.5847745524787707,11178.297349074892,0.7736331185062475,1.180842223201561,1.6994804340265022,0.998981418022221,0.00085605758490116,9.226367837129182e-05,7.026071450653694e-05
245,0.11776161110916687,8.491731648210758,-0.04031201473058532,0.160802301259461,0.2564750183629734,0.0,0.48013285031465913,446428.89650645317,1.0,0.3256889100337381,0.14133743161363216,0.9988831845158607,0.0009444100478230341,8.957485938769797e-05,8.28305769285289e-05
246,-0.6361601489720184,10.0,0.13569586570222647,-0.08906448528380362,0.30170856242655303,0.26488322248760154,0.561501255945161,17722.54567787916,0.7096067311705975,2.869473366062998,3.624415173243986,0.9991537581929767,0.0006079160719867004,0.00011275238138844464,0.00012557335364826237
247,0.8758542000457691,1.1417425411075766,0.30399737161094365,0.01593205532367681,0.2676283413002105,0.0,0.4895826484123872,2653053.7268434083,1.0,7.583025732249501,23.044439748357913,0.2356568667638664,0.3719931052927008,0.15496475356662612,0.23738527437680665
248,0.6579359552240541,1.5199047750163752,0.19097317022381177,0.05717163576010426,0.22535728719032164,0.08860899572060207,0.4907232409114126,6317.157458255603,0.7930185979007016,1.7380042296222178,3.7515788558923515,0.3794323926847312,0.2964108440805269,0.14406365272157498,0.18009311051316684
249,0.22591622719655968,4.426419529084754,0.044672837301994006,0.11005698628500869,0.21338787178486876,0.0,0.4787980425763959,3162.0395437355037,1.0,0.5736432854120712,0.5769533342394433,0.9868694489265049,0.010482239870305842,0.001448339619239997,0.001199971583949554
250,0.10537147863314147,9.490234102926213,0.10339708105317702,0.024382579454147606,0.249456818845422,0.0,0.7302594462960907,375618.81878656294,1.0,1.2058144156755854,1.2486066758432421,0.9987613249458583,0.0011050854667419283,7.334353443642263e-05,6.0246052963462574e-05
251,0.4211189700262534,2.3746258686414863,0.17452966994339603,0.06755406414115094,0.22145553285134714,0.0,0.5067897707745488,147644.34670990382,1.0,3.5269726620342445,6.9677472092168875,0.7104396683876495,0.17798840020229262,0.048194855611255236,0.06337707579880268
252,0.12803744056782143,7.810215477325947,-0.08706477245246858,0.2646901464922156,0.25389811722636907,0.0,0.6730397789950532,683.8138128787564,1.0,0.5997548372570051,0.3017175985412827,0.998664985489859,0.001120910232615706,0.00010668691485632908,0.00010741736266907528
253,0.14029024544833812,7.128079338689659,0.11049292437012448,0.03940776899223728,0.25693848485415965,0.0,0.7700997680766379,6487.057538792813,1.0,1.8700683449711724,2.4418672681695655,0.998801075296089,0.0009697399082850837,0.0001092442108248553,0.00011994058480100271
254,-0.2918439862750696,10.0,0.07634676738455104,-0.20108521926709616,0.2874020110662961,0.39532368811146024,0.49181818040926073,8216.405251072463,0.6856894775339031,1.9774717507146322,0.9179233733832265,0.9993052269261261,0.000548496434642643,9.480916468327523e-05,5.146747454779295e-05
255,1.5069006684927104,0.6636137476800367,0.18831864323285408,0.1106730127727389,0.20319905919464998,0.0,0.6517004357959738,44078.60963642789,1.0,5.887192675152399,10.87843552925761,0.18243128449946344,0.3816938161476673,0.18473891150351318,0.25113598784935615
256,0.19456684983824346,5.139621681860849,0.01722263607432417,0.15974257161148023,0.20679867926527107,0.0,0.5208898695258476,211099.13757464313,1.0,1.2437298403674604,1.2947369775980964,0.9955022999449813,0.0035047631098155557,0.0004838544689274028,0.0005090824762757059
257,0.1359626347148319,7.354961913597811,0.10698092785804092,0.06096320869792242,0.2504579719821599,0.0,0.4914155737517709,392250.3972871954,1.0,1.6357598435883685,2.1636495489912493,0.9988969033171449,0.0008183262436971612,0.00011437904870875954,0.00017039139044925823
258,0.3089889349423712,3.2363618463764983,0.12567048015176474,0.09626467904514686,0.21000644631857907,0.0,0.44101153322176784,26964.63742706352,1.0,1.9768457708781306,3.1288987404086095,0.9140137039838655,0.05913748776141778,0.01252773035867143,0.014321077896045186
259,0.4771447593835304,2.0958000278406015,0.16227808606715577,0.06912382444822626,0.22412436006751507,0.0,0.44612725463223224,146078873.67770424,1.0,2.8299200871271286,4.576403898821233,0.6177275567495597,0.23389217254261382,0.062264518517233136,0.08611575219059348
260,-0.10135299854804415,10.0,-0.01885484836776652,-0.14686906211695427,0.3113371737153239,0.03138810765052678,0.43143026663429057,4372.787616488329,0.8037322083414961,0.14092447448241072,0.15351979315653694,0.998931904282202,0.0009178716902082484,8.607514854093853e-05,6.414887904878253e-05
261,1.1729132760957532,0.8525779530168459,0.1965563619976427,0.0984206736211833,0.19892443756075032,0.0,0.5214475389819031,34518.29320582135,1.0,7.34738598442302,13.191430553661869,0.166344119801064,0.3468346640775911,0.1552753002037081,0.3315459159176369
262,0.07146749754759085,13.992374636233638,-0.09039952603546075,0.2653035946356058,0.3412905208371637,0.060860785866077724,0.4735412127525432,414.17866945696926,0.787483612726807,0.205100810770246,0.0789170025879637,0.9989393330425544,0.0008946665769946604,9.476543071450869e-05,7.12349497363985e-05
263,0.09722374605590568,10.285553072857109,-0.0195648420289265,0.07099550311574078,0.2300700719486402,1.3842023987328846,0.6333393337503601,119.88328234853677,0.4200461179861655,1.3199138452826433,1.0850745767101357,0.9997073304680028,0.0002101096496352519,7.229456528564496e-05,1.0265317076188978e-05
264,0.12905160204395066,7.748838326388489,0.14334840031668872,0.04706573866417314,0.25013568134754455,0.0,0.5987435940648695,268299.2837713136,1.0,2.3258827613299755,3.399139602448454,0.9988600613211487,0.0009284731298671447,0.00010369447870565763,0.00010777107027824097
265,0.6215718464630637,1.6088244757067258,0.1317171270736528,0.09382733392408689,0.2114618127631849,0.0,0.6579117982487087,1842.8504460548656,1.0,3.222372630051043,4.842736826368867,0.40361271392587006,0.34962529763929107,0.11635762168489931,0.13040436674993958
266,0.3570679131090633,2.8005876845466053,0.16481916099362603,0.06402419148036773,0.22153344513698478,0.0,0.5008521867787066,94543.18939635095,1.0,2.870296277201985,3.8372232043222465,0.8338631069057229,0.10848246629668547,0.02479126814744092,0.03286315865015081
267,0.5539731594955366,1.805141608143304,0.24076286888896137,0.029769910483978635,0.25853654461059045,0.0,0.48163051438687643,9987299.780653566,1.0,3.3112992744263248,6.951810788390149,0.4772649842122464,0.2693825481518914,0.09924289619209999,0.15410957144376222
268,0.012323192885617455,81.14780067811094,0.10582141684175417,0.003635299069607279,0.27735808435533066,0.0,0.6494183682280094,460463.98427891167,1.0,1.1813546639502903,1.5253602007914495,0.9988360478682871,0.0009414308608364088,0.00010356576889235699,0.00011895550198427906
269,0.09382127340540652,10.658563497416505,0.23737021670642822,-0.003450563567564752,0.2759667117345499,0.02448422978319509,0.642034304315274,976.1188515084973,0.7780747597857417,5.481383355255077,14.765392493247175,0.9988957827428292,0.0009142057510278397,9.875564402202986e-05,9.125586212108301e-05
270,0.29063551651792774,3.440735709045097,0.15573314724715992,0.04001017663468738,0.22694698602560695,0.0459893852662431,0.4408092992784392,4861.230898377123,0.8305154633621844,1.5386797732623139,3.1059592946859187,0.9407730421723993,0.041010697205183425,0.00940167099810413,0.008814589624312984
271,0.17647881585995173,5.6664024808142965,0.02017988752046951,0.15228517344162468,0.21427005577550443,0.0,0.42773702896019367,384395655.7336391,1.0,0.7418011258149217,0.5132646405696819,0.9981347044059031,0.001510985516830399,0.0001590375158849686,0.00019527256138156065
272,0.2469908117890619,4.048733605742517,0.020990570020212873,0.149583637414355,0.19328878364781793,0.011779155245751705,0.6004306749945102,108.01409470084788,0.8744505456102968,0.432007690875044,0.6488236696334717,0.9738277759509337,0.017861486745403513,0.0037055886503288074,0.004605148653334068
273,0.1105694830553569,9.044086780249732,-0.01293591415088624,0.12261571473359643,0.2674503514616985,0.11788058644341168,0.5506542661318868,406.22292867712684,0.7560155673134564,1.2822217494321404,0.5783534635461643,0.9990093725492514,0.0007866994798295449,0.00010747969885733705,9.644827206160055e-05
274,0.5200709842885128,1.922814443047727,0.16296384540929298,0.0993049792609829,0.20441197001187375,0.0,0.49590987054791186,713341.4111485177,1.0,1.9922626086572208,2.2497355679314386,0.5453944398488975,0.27449437443957364,0.08288038856405888,0.0972307971474701
275,-0.007754757518736973,10.0,0.03265489517830744,-0.033725461299322045,0.2941023075292732,0.05824451784282982,0.4937025174912632,4278.110830910019,0.7864996032863346,0.4087190367945551,0.732387740644077,0.9989717098248899,0.000886848575116866,8.259341880765163e-05,5.8848181185624483e-05
276,0.21371317056602904,4.679168800647403,0.10688715190607123,0.08115905360115364,0.23231930808403076,0.0,0.512507909006046,6043.6298819810645,1.0,1.886810087620449,2.4380005877933977,0.991032475623569,0.006746983961405371,0.001095466655673022,0.0011250737593525991
277,0.3953723130025514,2.5292615772858804,0.10915811046382085,0.08651406383882726,0.20355080969098938,0.0,0.525068535002407,15206.910733933482,1.0,2.1348992366471227,2.7983438280889437,0.7762850246016045,0.16444261593772008,0.032973562944648316,0.026298796516026977
278,0.1236765736572588,8.08560562787962,-0.02047754238733812,0.06448899850194005,0.2439999709903216,0.0,0.5473075591683156,554.9259600409538,1.0,0.23809602472967792,0.2691376659104969,0.9988661698225197,0.0009829089476407309,8.461555120260078e-05,6.630567863694324e-05
279,0.533254306158384,1.875277871085744,0.08276876042691628,0.10998497889068966,0.17096893888363196,0.0,0.4942375314340522,15378.257052791574,1.0,1.61875310225284,2.6667487680273783,0.5265268532731173,0.28054315641788624,0.09258841081377339,0.10034157949522313
280,0.2483411461684694,4.026718952652418,0.10752154863333274,0.09561033246092882,0.22038277083258764,0.0,0.5427223559691821,5876.421373865671,1.0,1.2697756075907054,1.1191004574675587,0.9738571073887629,0.01822754853231757,0.003658644254095474,0.004256699824824033
281,0.1938333916272963,5.159069815601248,0.0069821539192631565,0.15790740704035627,0.20680538688836542,0.0,0.533595821994892,49357.39261798667,1.0,0.805102606159774,0.7840138635620908,0.9957203551882751,0.0033495524453338653,0.0004582189801750164,0.00047187338621611344
282,0.48562976178489026,2.0591818679410965,0.165218395772194,0.03818637115416102,0.2449567409399448,0.0,0.5941588019663733,335649.0729217545,1.0,3.135744670656438,5.603771971357829,0.5962142035931761,0.25373816547324424,0.06869942626031315,0.0813482046732665
283,0.28648839914708873,3.4905427339366035,0.08361131544223954,0.11236845696279067,0.20933810343577053,0.0,0.5354173453852087,6113.224578481084,1.0,1.7218653835569493,1.994661744733733,0.939832940928777,0.043658478518311526,0.008340733378392534,0.008167847174518813
284,0.4988144890767948,2.00475331390393,0.18169404803453348,0.05255622606784855,0.22815421882849826,0.0,0.5563568398952908,111203.45070287147,1.0,1.538124304262587,2.0140441743555186,0.5911432884446722,0.2728832331009422,0.07102076522385825,0.06495271323052731
285,0.28873731389391083,3.4633556242315966,0.07509084916593123,0.12389331643469473,0.1865160895610928,0.0,0.6475731523039467,405753.2875964411,1.0,1.5117899912159916,2.0380550894357023,0.929064346973109,0.050667811672610176,0.008167476961575468,0.012100364392705287
286,0.29589760958246974,3.379547409697102,0.14262509226919096,0.07735714392513617,0.21906312906398834,0.0,0.4644194316900882,34841.378249942805,1.0,2.56686154436157,3.322274835457436,0.9317678326142852,0.04895052179919842,0.009921968931090468,0.00935967665542601
287,0.1366296627357359,7.3190548814730185,0.14978650879361077,0.029141807814855564,0.250374510252975,0.0,0.566467091812301,21112.40520060526,1.0,3.508265643894088,6.4569253019837785,0.9988908922366068,0.0009398797020002684,9.099250746076416e-05,7.823555393238557e-05
288,0.14542356797527295,6.87646448180968,0.027126604146512356,0.10132218248279315,0.2312693302366299,0.0,0.5474723105446486,54871612.20833515,1.0,0.6881505038576208,0.49224321638517377,0.9988145755618918,0.0010453378880808863,7.214230113157413e-05,6.794424889572936e-05
289,0.27481384313109747,3.6388268822504655,0.10370434168861542,0.08933507273256025,0.2149879366511518,0.0,0.5748870704927518,399.99554167210215,1.0,2.033110086444625,2.2098498854192656,0.9510142041619817,0.037199386457087764,0.006147525848942932,0.0056388835319876145
290,-4.558594205911595e-05,10.0,0.025672840148414977,-0.08515968043824719,0.29835373576354607,0.2386297207496892,0.4900613344519538,824.0283675883848,0.7226158760856535,3.09103553629616,0.6323944893779376,0.9991615119017384,0.0006959476605699263,8.933505015665395e-05,5.320538753516272e-05
291,0.19180172659490727,5.213717403660495,0.10654003860284411,0.06522824485509222,0.24281659045699333,0.0,0.4666569949659811,113202.51767089774,1.0,2.611863630060892,3.5151444035374038,0.996236332537434,0.0029040376125152837,0.00041066501884419297,0.00044896483120645793
292,0.25868525062438097,3.865701649345409,0.09427350507483401,0.0975444789497706,0.20941828553262434,0.0,0.7433722358629811,1772474.0871993932,1.0,1.1721852967114437,1.4546180950385548,0.9634635388754341,0.026893121047269365,0.0042635550628371145,0.005379785014459361
293,0.16347874467601758,6.117003173604015,0.005213895657509626,0.1547324963804097,0.21573235330166335,0.0,0.5574715576356811,135084.61302152835,1.0,0.6152751528275053,0.5608269215040784,0.9988549396014933,0.0009696448099159282,8.839561928651916e-05,8.70199693042911e-05
294,-1.5917361159677015,10.0,0.2539651964023528,-0.09806732528179832,0.31731948827668516,0.0,0.8659269555670924,244265.9535502212,1.0,3.6315863112223146,9.200821235456448,0.9987526879049691,0.0010912107300104722,8.50899588875292e-05,7.101140613303358e-05
295,1.110447397853297,0.9005379290664174,0.22377034056690448,0.08378359493625921,0.21882391883173874,0.0,0.4795525190380176,14840.38931465008,1.0,3.149310235858647,6.336567239104958,0.19169128605519384,0.36112059284529857,0.18296212583375945,0.264225995265748
296,0.062128140174091934,16.09576589928263,-0.009291075202199184,0.06668975674178455,0.26185572862693346,0.15276457429063792,0.4988019127251223,797.5701005058447,0.7328220560193084,0.6001672681970888,0.43853479852509125,0.9990735819196676,0.000798646245837106,8.009358703666972e-05,4.767824745869945e-05
297,0.1730249203753453,5.77951429095119,0.027587752802243015,0.13075186005740422,0.21316874480520184,0.0,0.5114361029814893,1420.8151521768268,1.0,0.8788407557470989,0.7723439455894517,0.998411703643306,0.0013198302107512564,0.0001326311383042121,0.00013583500763859218
298,1.2583149371675881,0.7947136050462503,0.260626473524749,0.04717334136609294,0.2430718016425353,0.0,0.5404188408466921,102288.86195777147,1.0,2.8573824485386843,8.031576843784084,0.19826072702996547,0.4051709828911604,0.16676744630525614,0.2298008437736181
299,0.22253455083479992,4.493684222286709,0.08212840180821246,0.08537830128880079,0.2187059310718563,0.0,0.4758766538891153,43810.24521474015,1.0,2.491279716384949,2.8293138422663078,0.9882083052736385,0.009526299285592748,0.0012621852635865387,0.0010032101771821483
300,0.6037975288074351,1.6561843205537912,0.2255523024225281,0.03929206111361036,0.23947131875644023,0.0,0.4899761433787314,25067.035412735015,1.0,4.905249775608888,11.41034827992554,0.4324654007534394,0.3312835460299146,0.09956532932954094,0.1366857238871051
301,0.09818811499623435,10.184532008159556,-0.028402884159961173,0.10622069555974814,0.3062944990907049,0.047103584942071744,0.42773702896019367,181.5445603718839,0.7919094077619058,0.29494868371331373,0.2367129524333497,0.9989637982619891,0.0008552978481029447,9.779790501059739e-05,8.310598489729783e-05
302,0.5289417205683365,1.8905674502769823,0.1987715402543495,0.07735728396657587,0.22337028024095687,0.0,0.443304267941879,112014.2533128372,1.0,3.568696870497223,7.02080183954462,0.5488535939396422,0.28116880166544195,0.0868563604939276,0.08312124390098845
303,0.40151712517443017,2.490553795347016,0.21487835506787345,0.030991730376138536,0.24913650090668277,0.0,0.5310139737012672,34373.20328643919,1.0,4.390745395625563,10.28475472973422,0.753658082196429,0.15897998336974353,0.040279266286785,0.04708266814704241
304,-0.09018102335505031,10.0,0.009465619957498062,-0.05915479364514656,0.29906519806428455,0.0,0.6686170586575987,6215.246416130104,1.0,0.37363660090670325,0.465767117726141,0.9988098257800095,0.0010292750683728576,8.859666917671472e-05,7.230248244062617e-05
305,0.0885404988454744,11.294266612900538,0.001081038223169406,0.08174410116736354,0.26300733812464405,0.0,0.46071780650579947,1127500453.704665,1.0,0.7904647191433215,0.4542520545441684,0.998856800905234,0.000979809571532128,8.119447541423415e-05,8.219504781957352e-05
306,0.3126465216890472,3.1985003210577294,0.1439490542442241,0.036306777587888965,0.23632942305044496,0.0,0.6057914739097363,8066.1510893470895,1.0,0.9942998303842147,2.0404799299931655,0.9028640766322517,0.06384560265062823,0.01499875186665816,0.018291568850462063
307,0.4483790505385193,2.2302558489272957,0.21405431500854455,0.026417491086906768,0.2555077858112655,0.0,0.5048686126876613,24190.99578264922,1.0,6.915956914536181,13.763179926260332,0.6638950005786519,0.22135391540640617,0.0570344252974663,0.057716658717475715
308,0.042172733640495244,23.712003317702333,-0.002180739861822212,0.05913896612666819,0.2760306467836167,0.04693442469944409,0.5584158051973755,1920.4412880233715,0.8431958432847013,0.4388442580348008,0.39500721751834117,0.9989531865356484,0.000851958877402645,0.00010165690212864853,9.319768482007408e-05
309,0.042352510046003405,23.611351462139964,0.17520058812773387,-0.013135500795063596,0.2683134571614303,0.0580082777375623,0.5001190854500864,12597.629505037869,0.8335191674934074,1.7217254437499114,3.1120531605015,0.9990097083507539,0.000850122190509765,8.087522697150923e-05,5.929423176481723e-05
310,0.12617637755397326,7.925413769088747,-0.004999381213526166,0.11830967003969572,0.25483393417385075,0.0,0.5937899490328553,433.8338205335299,1.0,0.7519463978615397,0.5061330299116766,0.99883994157558,0.0009142556241116903,0.0001125893791442508,0.00013321342116398528
311,0.13167765862128766,7.594302712171213,-0.21430527666106725,1.0820269389027526,0.2145277452630552,0.4775781553869611,0.49949406431063603,2.186138889639551,0.7181442696523189,0.07954214217406956,0.029684412126454954,0.9991489643444622,0.0006787121561136641,0.00010682296957546892,6.550052984891905e-05
312,0.31304636978672007,3.194414938212842,0.08932452017731785,0.1358546867456498,0.1879959686831096,0.0,0.4464216809677737,738175.1468714523,1.0,2.015180685602881,2.9469488664113475,0.9080837838599735,0.06008069783655401,0.014673835866434653,0.0171616824370379
313,0.13725047547237784,7.285949258523725,0.11030050634351118,0.019968874942423134,0.2650086711101766,0.0,0.4987813992493682,18581.404889385856,1.0,4.220907539951351,6.359303105860617,0.9989188193468526,0.0008940173177596606,9.525488732122884e-05,9.190844806646838e-05
314,0.1670115431626905,5.987610084087857,-0.01761385048437558,0.16729412481278574,0.19335532928466137,0.0,0.6603412298430238,4292.526854005275,1.0,0.35347192918758047,0.32511037610456966,0.9987118650469923,0.001116770324939993,9.071712010470817e-05,8.064750796305508e-05
315,0.8644972114722932,1.1567417300247125,0.17473461221874764,0.11758684723202069,0.18775752895752554,0.0,0.6150549545684787,10666.835860683334,1.0,2.519898093047223,4.880820815704161,0.22834019967137587,0.3703095343505051,0.16939270549143565,0.23195756048668348
316,0.20127478883891883,4.968332128274171,0.163912757755458,0.019723993779127588,0.24992234854637732,0.06091771645610007,0.5495695444365171,1146.8258453624246,0.7811652234164138,1.7205596938463978,3.3164541957045293,0.9947544874298299,0.004378728847782886,0.0005134537890508055,0.0003533299333363362
317,0.31885137495614874,3.1362574495328075,0.15891375043526446,0.07326343467750157,0.21713500937582994,0.0,0.48951414973073915,14918.237981177635,1.0,2.1210772923348213,3.0822436861262856,0.900514794485097,0.0724958064446278,0.014152121167529211,0.012837277902745947
318,0.09729295446920158,10.278236542981675,0.02166375386702346,0.04026683528134396,0.2235442347543991,0.0,0.6453538493657016,1899.2910744211304,1.0,0.274473357617526,0.4423966994762996,0.9987451077679455,0.001129773320406111,7.399709617200865e-05,5.11218154766288e-05
